sample_id	site	plot	date	year	release	r1	r2
MLFH250420190508	25	04	20190508	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190508_2.fq.gz
MLFH250420190523	25	04	20190523	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190523_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190523_2.fq.gz
MLFH250420190926	25	04	20190926	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190926_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250420190926_2.fq.gz
MLFH260320180221	26	03	20180221	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260320180221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260320180221_2.fq.gz
MLFH260320180304	26	03	20180304	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260320180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260320180304_2.fq.gz
MLFH260420180221	26	04	20180221	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260420180221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260420180221_2.fq.gz
MLFH260420180304	26	04	20180304	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260420180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260420180304_2.fq.gz
MLFH270520180605	27	05	20180605	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520180605_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520180605_2.fq.gz
MLFH270520190427	27	05	20190427	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520190427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520190427_2.fq.gz
MLFH270520190602	27	05	20190602	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520190602_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270520190602_2.fq.gz
MLFH270620180902	27	06	20180902	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620180902_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620180902_2.fq.gz
MLFH270620190427	27	06	20190427	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620190427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620190427_2.fq.gz
MLFH270620190508	27	06	20190508	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270620190508_2.fq.gz
MLFH280320180305	28	03	20180305	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180305_2.fq.gz
MLFH280320180323	28	03	20180323	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180323_2.fq.gz
MLFH280320180409	28	03	20180409	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180409_2.fq.gz
MLFH280320180422	28	03	20180422	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320180422_2.fq.gz
MLFH280320190308	28	03	20190308	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190308_2.fq.gz
MLFH280320190322	28	03	20190322	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190322_2.fq.gz
MLFH280320190407	28	03	20190407	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190407_2.fq.gz
MLFH280320190425	28	03	20190425	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280320190425_2.fq.gz
MLFH280420180305	28	04	20180305	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180305_2.fq.gz
MLFH280420180323	28	04	20180323	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180323_2.fq.gz
MLFH280420180409	28	04	20180409	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180409_2.fq.gz
MLFH280420180422	28	04	20180422	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420180422_2.fq.gz
MLFH280420190322	28	04	20190322	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190322_2.fq.gz
MLFH280420190407	28	04	20190407	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190407_2.fq.gz
MLFH280420190425	28	04	20190425	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280420190425_2.fq.gz
MLFH320320180131	32	03	20180131	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180131_2.fq.gz
MLFH320320180219	32	03	20180219	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180219_2.fq.gz
MLFH320320180309	32	03	20180309	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320180309_2.fq.gz
MLFH320320190130	32	03	20190130	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320190130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320320190130_2.fq.gz
MLFH320420180131	32	04	20180131	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180131_2.fq.gz
MLFH320420180219	32	04	20180219	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180219_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180219_2.fq.gz
MLFH320420180309	32	04	20180309	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180309_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420180309_2.fq.gz
MLFH320420190116	32	04	20190116	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420190116_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420190116_2.fq.gz
MLFH320420190130	32	04	20190130	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420190130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320420190130_2.fq.gz
MLFH330420190426	33	04	20190426	2019	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330420190426_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH330420190426_2.fq.gz
MLFH331020180607	33	10	20180607	2018	2021-03-24-ath-release-04	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH331020180607_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH331020180607_2.fq.gz
MLFH010520180409	01	05	20180409	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180409_2.fq.gz
MLFH010520180423	01	05	20180423	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180423_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180423_2.fq.gz
MLFH010520180507	01	05	20180507	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180507_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180507_2.fq.gz
MLFH010520180518	01	05	20180518	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520180518_2.fq.gz
MLFH010520190401	01	05	20190401	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190401_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190401_2.fq.gz
MLFH010520190415	01	05	20190415	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190415_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190415_2.fq.gz
MLFH010520190429	01	05	20190429	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190429_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190429_2.fq.gz
MLFH010520190513	01	05	20190513	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190513_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190513_2.fq.gz
MLFH010520190528	01	05	20190528	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190528_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010520190528_2.fq.gz
MLFH010620180409	01	06	20180409	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180409_2.fq.gz
MLFH010620180423	01	06	20180423	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180423_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180423_2.fq.gz
MLFH010620180507	01	06	20180507	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180507_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180507_2.fq.gz
MLFH010620180518	01	06	20180518	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620180518_2.fq.gz
MLFH010620190401	01	06	20190401	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190401_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190401_2.fq.gz
MLFH010620190415	01	06	20190415	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190415_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190415_2.fq.gz
MLFH010620190429	01	06	20190429	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190429_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190429_2.fq.gz
MLFH010620190513	01	06	20190513	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190513_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190513_2.fq.gz
MLFH010620190528	01	06	20190528	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190528_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH010620190528_2.fq.gz
MLFH020820180405	02	08	20180405	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020820180405_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020820180405_2.fq.gz
MLFH020820180420	02	08	20180420	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020820180420_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020820180420_2.fq.gz
MLFH020920180405	02	09	20180405	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020920180405_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020920180405_2.fq.gz
MLFH020920180420	02	09	20180420	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020920180420_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH020920180420_2.fq.gz
MLFH040520180306	04	05	20180306	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520180306_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520180306_2.fq.gz
MLFH040520180321	04	05	20180321	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520180321_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520180321_2.fq.gz
MLFH040520190208	04	05	20190208	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520190208_2.fq.gz
MLFH040520190221	04	05	20190221	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520190221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040520190221_2.fq.gz
MLFH040620180306	04	06	20180306	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620180306_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620180306_2.fq.gz
MLFH040620180321	04	06	20180321	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620180321_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620180321_2.fq.gz
MLFH040620190208	04	06	20190208	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620190208_2.fq.gz
MLFH040620190221	04	06	20190221	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620190221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH040620190221_2.fq.gz
MLFH050520180411	05	05	20180411	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520180411_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520180411_2.fq.gz
MLFH050520180426	05	05	20180426	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520180426_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520180426_2.fq.gz
MLFH050520190312	05	05	20190312	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520190312_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050520190312_2.fq.gz
MLFH050620180411	05	06	20180411	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620180411_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620180411_2.fq.gz
MLFH050620180426	05	06	20180426	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620180426_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620180426_2.fq.gz
MLFH050620190312	05	06	20190312	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620190312_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH050620190312_2.fq.gz
MLFH060520180328	06	05	20180328	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180328_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180328_2.fq.gz
MLFH060520180412	06	05	20180412	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180412_2.fq.gz
MLFH060520180425	06	05	20180425	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520180425_2.fq.gz
MLFH060520190212	06	05	20190212	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520190212_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520190212_2.fq.gz
MLFH060520190226	06	05	20190226	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520190226_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060520190226_2.fq.gz
MLFH060620180328	06	06	20180328	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180328_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180328_2.fq.gz
MLFH060620180412	06	06	20180412	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180412_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180412_2.fq.gz
MLFH060620180425	06	06	20180425	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620180425_2.fq.gz
MLFH060620190212	06	06	20190212	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620190212_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620190212_2.fq.gz
MLFH060620190226	06	06	20190226	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620190226_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH060620190226_2.fq.gz
MLFH090520180418	09	05	20180418	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180418_2.fq.gz
MLFH090520180504	09	05	20180504	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180504_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180504_2.fq.gz
MLFH090520180518	09	05	20180518	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090520180518_2.fq.gz
